file,rows,start_date,end_date,days,ofi_z_mean,ofi_z_std,ofi_z_min,ofi_z_max,fut_ret_2_mean,fut_ret_2_std,fut_ret_2_sharpe,fut_ret_5_mean,fut_ret_5_std,fut_ret_5_sharpe,fut_ret_10_mean,fut_ret_10_std,fut_ret_10_sharpe,corr_ofi_ret_2,corr_ofi_ret_5,corr_ofi_ret_10,q5_minus_q1,q5_return,q1_return,symbol,timeframe
XAGUSD_4H_merged_bars_with_ofi.csv,24796,2010-01-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,5761,0.005244912370166726,1.027922150397349,-11.306239177086628,7.243126772348685,0.00013738772830422508,0.010077447788876858,0.21642013130723511,0.00034645347027756747,0.016014419000008828,0.34342665439535935,0.0006984517292442173,0.022985833492362665,0.482365691627554,-0.007874811162723688,-0.014754696788062748,-0.01714030800541755,-0.0017529584091869996,-0.00026611813504314727,0.0014868402741438523,XAGUSD,4H
XAGUSD_5min_merged_bars_with_ofi.csv,1097494,2010-01-01 00:00:00+00:00,2025-10-10 03:55:00+00:00,5761,-0.0024483869127687307,1.05875951889017,-10.07107654552,10.068578680414989,3.251895399089899e-06,0.0016106312308262134,0.032050936369240245,8.021306010871895e-06,0.0025022782829779754,0.050887339843251306,1.5909035819527547e-05,0.0034978180619446705,0.072201615347404,-0.007238392186757043,-0.006023451379672879,-0.006415468675169759,-6.964561319099063e-05,-1.4660868010789344e-05,5.498474518020129e-05,XAGUSD,5min
XAGUSD_8H_merged_bars_with_ofi.csv,12831,2010-01-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,5761,0.014586235875195268,1.0533065356011762,-5.751364196745647,7.698478791979161,0.0002638059815494238,0.013886449174971074,0.3015738635946247,0.0006721098028278876,0.0224644933981114,0.4749456025108701,0.0013346113586595366,0.03217773677888785,0.6584148119923566,-0.0058722879228846545,-0.018938479208813447,0.003383917644507398,-0.00040686446832273904,0.0007691211890710159,0.001175985657393755,XAGUSD,8H
XAUUSD_15min_merged_bars_with_ofi.csv,374609,2010-01-01 00:00:00+00:00,2025-10-09 13:45:00+00:00,5760,3.064303867933965e-05,0.9927829043751399,-13.046635004177562,13.157935590873231,7.927622615543815e-06,0.0014034978093738545,0.08966676451625281,1.985928498525525e-05,0.0022095861946540714,0.14267665886128622,3.9716978556614094e-05,0.003123161001580397,0.20187479550592285,0.001865703659513682,0.005376355968098047,0.00728711971277907,7.196369660754295e-05,9.399694142221431e-05,2.203324481467137e-05,XAUUSD,15min
XAUUSD_1D_merged_bars_with_ofi.csv,4906,2010-01-01 00:00:00+00:00,2025-10-09 00:00:00+00:00,5760,0.0156798280189851,1.0250001090302403,-7.185667309050837,7.868356249350483,0.0006068855949756497,0.012420002340377741,0.775685051211128,0.0014914976349453928,0.019513649203613242,1.2133451150825723,0.0029220781752690686,0.027244166008513433,1.7026233420033128,0.005270422658223578,0.005112280247581556,0.004740176030476492,0.002164682003744698,0.0036459407155641347,0.0014812587118194368,XAUUSD,1D
XAUUSD_1H_merged_bars_with_ofi.csv,94171,2010-01-01 00:00:00+00:00,2025-10-09 13:00:00+00:00,5760,-9.526387958431336e-06,1.0027742757688471,-13.653497350103288,13.44061781923062,3.158827990652449e-05,0.0027966762080526173,0.17930155676153278,7.896602122505684e-05,0.004407303328895438,0.28442488105956065,0.0001578817372269794,0.006230980053670954,0.402231247408992,0.0034996109573067584,0.003532184919650221,-0.0032620559036776087,-6.269931847053569e-05,0.00022718608580837553,0.0002898854042789112,XAUUSD,1H
XAUUSD_2H_merged_bars_with_ofi.csv,48712,2010-01-01 00:00:00+00:00,2025-10-09 12:00:00+00:00,5760,0.0016245734761993552,1.0094508713668495,-13.67852549239988,13.412227817706876,6.096627649515415e-05,0.0038737037383522114,0.24984090193184663,0.00015254008480504292,0.006127794819626083,0.39516642568081883,0.0003053847639080987,0.00870589076086263,0.5568451259149114,0.007261200403020965,-0.003278054656311465,-0.004650854966629141,-5.185428871929239e-05,0.0003014129118068031,0.0003532672005260955,XAUUSD,2H
XAUUSD_30min_merged_bars_with_ofi.csv,187657,2010-01-01 00:00:00+00:00,2025-10-09 13:30:00+00:00,5760,0.00036004365883867995,0.9947609909070728,-13.22792910577012,13.01026413488287,1.585038825080131e-05,0.0019792093060155614,0.12713011817794262,3.964872549700222e-05,0.0031235582063415947,0.20150224942712977,7.923454668179566e-05,0.004406803724607845,0.2854244284959042,0.0031922227229700807,0.006096126007056868,0.0038326304252901183,4.629181418701094e-05,0.00016176872400843796,0.00011547690982142702,XAUUSD,30min
XAUUSD_4H_merged_bars_with_ofi.csv,25231,2010-01-01 00:00:00+00:00,2025-10-09 12:00:00+00:00,5760,0.00313194760088697,1.0118937285929743,-7.693416387302243,12.123530068556216,0.00011766384812426911,0.005373269558297613,0.3476199476636573,0.0002941697267944519,0.008512479914848232,0.5485827501226895,0.0005890002455278311,0.012117772184732723,0.771601321463693,-0.0008308815269324199,-0.0018943925906419366,-0.007282796890790113,-0.00015798825116851564,0.0005511938822666153,0.0007091821334351309,XAUUSD,4H
XAUUSD_5min_merged_bars_with_ofi.csv,1122010,2010-01-01 00:00:00+00:00,2025-10-09 13:55:00+00:00,5760,5.067968668365682e-05,1.0492826479770156,-12.653431110573248,12.562290030564425,2.6475454331600045e-06,0.0008144752107396095,0.05160191525921537,6.618381913134787e-06,0.0012798566618489567,0.08209009561354642,1.3256694735425575e-05,0.001805210559646311,0.1165756004114241,-0.001400278352868184,-0.000483674139568143,0.002545284398566423,1.9130484330377146e-05,3.1217655304423534e-05,1.2087170974046388e-05,XAUUSD,5min
XAUUSD_8H_merged_bars_with_ofi.csv,13053,2010-01-01 00:00:00+00:00,2025-10-09 08:00:00+00:00,5760,0.00711677750957672,1.0201079655501042,-6.835071568697638,12.5947602795403,0.00022718264693253405,0.00746191638184549,0.4833091837656473,0.000569498897945644,0.011913209874851758,0.7588647249824144,0.001125141794221619,0.016838256744529465,1.0607435516729082,0.00044505925957955624,-0.00021266534240030026,0.004920844578942557,9.690836162295807e-05,0.0012469826020392262,0.0011500742404162681,XAUUSD,8H
